GEO_ID,GeographicAreaName, Total
1600000US2977182,"Warson Woods, MO",2018
1600000US2977200,"Washburn, MO",407
1600000US2977416,"WA, MO",14500
1600000US2977794,"Wasola, MO",115
1600000US2977848,"Watson village, MO",61
1600000US2977866,"Waverly, MO",784
1600000US2977920,"Wayland, MO",408
1600000US2977992,"Waynesville, MO",5406
1600000US2978028,"Weatherby town, MO",80
1600000US2978046,"Weatherby Lake, MO",2077
1600000US2978064,"Weaubleau, MO",378
1600000US2978118,"Webb , MO",13031
1600000US2978154,"Webster Groves, MO",24010
1600000US2978226,"Weingarten, MO",127
1600000US2978314,"Weldon Spring, MO",5326
1600000US2978334,"Weldon Spring Heights town, MO",93
1600000US2978352,"Wellington, MO",738
1600000US2978370,"Wellston, MO",1537
1600000US2978406,"Wellsville, MO",998
1600000US2978424,"Wentworth village, MO",98
1600000US2978442,"Wentzville, MO",44372
1600000US2978514,"West Alton, MO",359
1600000US2978622,"Westboro, MO",116
1600000US2978838,"West Line village, MO",117
1600000US2978856,"Weston, MO",1756
1600000US2978910,"Westphalia, MO",378
1600000US2978928,"West Plains, MO",12184
1600000US2979000,"West Sullivan town, MO",285
1600000US2979054,"Westwood village, MO",316
1600000US2979090,"Wheatland, MO",277
1600000US2979126,"Wheaton, MO",672
1600000US2979180,"Wheeling, MO",220
1600000US2979288,"White Branch, MO",301
1600000US2979432,"Whiteman AFB, MO",2896
1600000US2979468,"White Oak, MO",101
1600000US2979558,"Whiteside village, MO",52
1600000US2979612,"Whitewater town, MO",88
1600000US2979684,"Whiting, MO",155
1600000US2979756,"Wilbur Park village, MO",439
1600000US2979820,"Wildwood, MO",35417
1600000US2979882,"Willard, MO",6344
1600000US2980008,"Williamstown, MO",60
1600000US2980026,"Williamsville, MO",279
1600000US2980098,"Willow Springs, MO",2164
1600000US2980260,"Wilson  village, MO",77
1600000US2980314,"Winchester, MO",1447
1600000US2980350,"Windsor, MO",2775
1600000US2980380,"Windsor Place village, MO",358
1600000US2980422,"Winfield, MO",1518
1600000US2980440,"Winigan, MO",37
1600000US2980512,"Winona, MO",950
1600000US2980548,"Winston village, MO",229
1600000US2980767,"Wood Heights, MO",757
1600000US2980962,"Woodson Terrace, MO",3950
1600000US2981016,"Wooldridge village, MO",28
1600000US2981070,"Worth village, MO",65
1600000US2981088,"Wortham, MO",197
1600000US2981106,"Worthington village, MO",47
1600000US2981124,"Wright , MO",4881
1600000US2981142,"Wyaconda, MO",214
1600000US2981178,"Wyatt, MO",219
1600000US2981430,"Zalma, MO",73
1600000US3000175,"Absarokee, Montana",1000
1600000US3000400,"Acton, Montana",48
1600000US3000700,"Alberton town, Montana",452
1600000US3000850,"Alder, Montana",86
1600000US3001300,"Alzada, Montana",25
1600000US3001525,"Amsterdam, Montana",206
1600000US3001675,"Anaconda-Deer Lodge County, Montana",9421
1600000US3002050,"Antelope, Montana",74
1600000US3002350,"Argenta, Montana",35
1600000US3002425,"Arlee, Montana",720
1600000US3002800,"Ashland, Montana",773
1600000US3003025,"Augusta, Montana",316
1600000US3003175,"Avon, Montana",114
1600000US3003196,"Ayers Ranch Colony, Montana",12
1600000US3003212,"Azure, Montana",314
1600000US3003250,"Babb, Montana",130
1600000US3003400,"Bainville town, Montana",271
1600000US3003475,"Baker, Montana",1802
1600000US3003625,"Ballantine, Montana",293
1600000US3004150,"Basin, Montana",199
1600000US3004230,"Batavia, Montana",368
1600000US3004300,"Bearcreek town, Montana",91
1600000US3004410,"Bear Dance, Montana",281
1600000US3004575,"Beaver Creek, Montana",311
1600000US3004900,"Belfry, Montana",193
1600000US3004975,"Belgrade, Montana",10460
1600000US3005050,"Belknap, Montana",161
1600000US3005275,"Belt town, Montana",510
1600000US3005650,"Biddle, Montana",28
1600000US3005800,"Big Arm, Montana",218
1600000US3005875,"Bigfork, Montana",5118
1600000US3006250,"Big Sandy town, Montana",605
1600000US3006325,"Big Sky, Montana",3591
1600000US3006410,"Big Sky Colony, Montana",0
1600000US3006440,"Big Stone Colony, Montana",78
1600000US3006475,"Big Timber, Montana",1650
1600000US3006550,"Billings, Montana",117116
1600000US3006815,"Birch Creek Colony, Montana",120
1600000US3006925,"Birney, Montana",97
1600000US3007150,"Black Eagle, Montana",949
1600000US3007300,"Blackfoot, Montana",109
1600000US3007675,"Bloomfield, Montana",6
1600000US3008162,"Boneau, Montana",365
1600000US3008462,"Bonner-West Riverside, Montana",1690
1600000US3008575,"Boulder, Montana",1201
1600000US3008725,"Box Elder, Montana",85
1600000US3008800,"Boyd, Montana",19
1600000US3008950,"Bozeman, Montana",53293
1600000US3009250,"Brady, Montana",116
1600000US3009400,"Brandon, Montana",46
1600000US3009475,"Bridger town, Montana",662
1600000US3009500,"Bridger, Montana",72
1600000US3009700,"Broadus town, Montana",456
1600000US3009775,"Broadview town, Montana",139
1600000US3010000,"Brockton, Montana",358
1600000US3010075,"Brockway, Montana",14
1600000US3010150,"Brooks, Montana",18
1600000US3010375,"Browning town, Montana",1018
1600000US3010935,"Bull Lake, Montana",180
1600000US3011200,"Busby, Montana",719
1600000US3011397,"Butte-Silver Bow (balance), Montana",34494
1600000US3011500,"Bynum, Montana",28
1600000US3011800,"Camas, Montana",57
1600000US3011995,"Camp Three, Montana",138
1600000US3011999,"Camrose Colony, Montana",184
1600000US3012025,"Canyon Creek, Montana",47
1600000US3012400,"Cardwell, Montana",62
1600000US3012435,"Carlton, Montana",721
1600000US3012625,"Carter, Montana",65
1600000US3012775,"Cascade town, Montana",600
1600000US3012783,"Cascade Colony, Montana",115
1600000US3013375,"Centerville, Montana",32
1600000US3013900,"Charlo, Montana",385
1600000US3013975,"Charlos Heights, Montana",135
1600000US3014200,"Chester town, Montana",847
1600000US3014575,"Chinook, Montana",1185
1600000US3014650,"Choteau, Montana",1721
1600000US3014875,"Churchill, Montana",1030
1600000US3014950,"Circle town, Montana",591
1600000US3015100,"Clancy, Montana",1851
1600000US3015475,"Clinton, Montana",1018
1600000US3015550,"Clyde Park town, Montana",332
1600000US3016000,"Coffee Creek, Montana",22
1600000US3016525,"Colstrip, Montana",2096
1600000US3016600,"Columbia Falls, Montana",5308
1600000US3016825,"Columbus town, Montana",1857
1600000US3017050,"Condon, Montana",285
1600000US3017200,"Conner, Montana",182
1600000US3017275,"Conrad, Montana",2318
1600000US3017350,"Cooke , Montana",77
1600000US3017500,"Coram, Montana",572
1600000US3017725,"Corvallis, Montana",1125
1600000US3017800,"Corwin Springs, Montana",101
1600000US3018025,"Craig, Montana",39
1600000US3018100,"Crane, Montana",91
1600000US3018250,"Crow Agency, Montana",1657
1600000US3018475,"Culbertson town, Montana",753
1600000US3018700,"Custer, Montana",119
1600000US3018775,"Cut Bank, Montana",3056
1600000US3018850,"Cyr, Montana",63
1600000US3019225,"Danvers, Montana",16
1600000US3019300,"Darby town, Montana",783
1600000US3019525,"Dayton, Montana",104
1600000US3019675,"De Borgia, Montana",91
1600000US3019800,"Deerfield Colony, Montana",48
1600000US3019825,"Deer Lodge, Montana",2938
1600000US3020050,"Dell, Montana",17
1600000US3020425,"Denton town, Montana",205
1600000US3020725,"Dewey, Montana",25
1600000US3020800,"Dillon, Montana",3880
1600000US3020950,"Dixon, Montana",221
1600000US3021025,"Dodson town, Montana",125
1600000US3021850,"Drummond town, Montana",272
1600000US3022130,"Duncan Ranch Colony, Montana",7
1600000US3022450,"Dupuyer, Montana",93
1600000US3022600,"Dutton town, Montana",303
1600000US3022655,"Eagle Creek Colony, Montana",164
1600000US3022943,"East End Colony, Montana",8
1600000US3022985,"East Glacier Park Village, Montana",354
1600000US3023125,"East Helena, Montana",1944
1600000US3023168,"East Malta Colony, Montana",97
1600000US3023200,"East Missoula, Montana",2465
1600000US3023500,"Edgar, Montana",110
1600000US3023650,"Ekalaka town, Montana",399
1600000US3023865,"Elkhorn, Montana",12
1600000US3023950,"Elliston, Montana",227
1600000US3024100,"Elmo, Montana",244
1600000US3024325,"Emigrant, Montana",465
1600000US3024475,"Ennis town, Montana",917
1600000US3024700,"Essex, Montana",44
1600000US3024850,"Eureka town, Montana",1380
1600000US3025000,"Evaro, Montana",373
1600000US3025075,"Evergreen, Montana",8149
1600000US3025225,"Fairfield town, Montana",759
1600000US3025245,"Fair Haven Colony, Montana",0
1600000US3025300,"Fairview town, Montana",896
1600000US3025375,"Fallon, Montana",122
1600000US3026226,"Finley Point, Montana",532
1600000US3026575,"Fishtail, Montana",67
1600000US3026733,"Flat Willow Colony, Montana",15
1600000US3026800,"Flaxville town, Montana",63
1600000US3026950,"Florence, Montana",821
1600000US3027025,"Floweree, Montana",19
1600000US3027360,"Fords Creek Colony, Montana",5
1600000US3027595,"Forest Hill Village, Montana",241
1600000US3027700,"Forsyth, Montana",1647
1600000US3027850,"Fort Belknap Agency, Montana",1567
1600000US3028000,"Fort Benton, Montana",1449
1600000US3028150,"Fortine, Montana",317
1600000US3028450,"Fort Peck town, Montana",239
1600000US3028600,"Fort Shaw, Montana",256
1600000US3028650,"Fort Smith, Montana",170
1600000US3028725,"Forty Mile Colony, Montana",28
1600000US3028862,"Four Corners, Montana",5901
1600000US3029050,"Fox, Montana",100
1600000US3029087,"Fox Lake, Montana",231
1600000US3029275,"Frazer, Montana",354
1600000US3029350,"Frenchtown, Montana",1958
1600000US3029500,"Froid town, Montana",195
1600000US3029575,"Fromberg town, Montana",392
1600000US3029875,"Gallatin Gateway, Montana",967
1600000US3029885,"Gallatin River Ranch, Montana",117
1600000US3029950,"Gardiner, Montana",833
1600000US3030175,"Garrison, Montana",115
1600000US3030400,"Geraldine town, Montana",207
1600000US3030550,"Geyser, Montana",78
1600000US3030625,"Gibson Flats, Montana",203
1600000US3030700,"Gildford, Montana",141
1600000US3030704,"Gildford Colony, Montana",73
1600000US3030750,"Gilman, Montana",48
1600000US3030925,"Glacier Colony, Montana",102
1600000US3031075,"Glasgow, Montana",3202
1600000US3031375,"Glen, Montana",28
1600000US3031418,"Glendale Colony, Montana",97
1600000US3031450,"Glendive, Montana",4873
1600000US3031825,"Goldcreek, Montana",9
1600000US3031991,"Golden Valley Colony, Montana",4
1600000US3032350,"Grant, Montana",19
1600000US3032575,"Grass Range town, Montana",110
1600000US3032800,"Great Falls, Montana",60442
1600000US3033250,"Greycliff, Montana",89
1600000US3033625,"Hall, Montana",51
1600000US3033775,"Hamilton, Montana",4659
1600000US3034110,"Happys Inn, Montana",179
1600000US3034225,"Hardin, Montana",3818
1600000US3034300,"Hardy, Montana",88
1600000US3034375,"Harlem, Montana",769
1600000US3034450,"Harlowton, Montana",955
1600000US3034525,"Harrison, Montana",105
1600000US3034584,"Hartland Colony, Montana",0
1600000US3034825,"Haugan, Montana",58
1600000US3035050,"Havre, Montana",9362
1600000US3035125,"Havre North, Montana",726
1600000US3035275,"Hays, Montana",996
1600000US3035350,"Heart Butte, Montana",621
1600000US3035435,"Hebgen Lake Estates, Montana",123
1600000US3035600,"Helena, Montana",32091
1600000US3035622,"Helena Flats, Montana",1206
1600000US3035628,"Helena Valley Northeast, Montana",3813
1600000US3035631,"Helena Valley Northwest, Montana",4705
1600000US3035634,"Helena Valley Southeast, Montana",9168
1600000US3035637,"Helena Valley West Central, Montana",8670
1600000US3035640,"Helena West Side, Montana",1331
1600000US3035725,"Helmville, Montana",38
1600000US3035875,"Heron, Montana",173
1600000US3035912,"Herron, Montana",88
1600000US3036055,"Hidden Lake Colony, Montana",99
1600000US3036250,"Highwood, Montana",165
1600000US3036325,"Hilger, Montana",24
1600000US3036333,"Hilldale Colony, Montana",130
1600000US3036385,"Hillside Colony, Montana",0
1600000US3036400,"Hingham town, Montana",131
1600000US3036475,"Hinsdale, Montana",193
1600000US3036700,"Hobson, Montana",179
1600000US3036925,"Hogeland, Montana",14
1600000US3037450,"Homestead, Montana",35
1600000US3037710,"Horizon Colony, Montana",13
1600000US3037825,"Hot Springs town, Montana",557
1600000US3038125,"Hungry Horse, Montana",828
1600000US3038200,"Huntley, Montana",442
1600000US3038275,"Huson, Montana",256
1600000US3038350,"Hysham town, Montana",276
1600000US3038480,"Indian Springs, Montana",85
1600000US3038725,"Inverness, Montana",77
1600000US3038950,"Ismay town, Montana",17
1600000US3039025,"Jackson, Montana",36
1600000US3039175,"Jardine, Montana",47
1600000US3039325,"Jeffers, Montana",25
1600000US3039400,"Jefferson , Montana",597
1600000US3039627,"Jette, Montana",273
1600000US3039700,"Joliet town, Montana",577
1600000US3039775,"Joplin, Montana",159
1600000US3039925,"Jordan town, Montana",356
1600000US3040000,"Judith Gap, Montana",110
1600000US3040075,"Kalispell, Montana",24558
1600000US3040355,"Kerr, Montana",273
1600000US3040525,"Kevin town, Montana",154
1600000US3040580,"Kicking Horse, Montana",76
1600000US3040675,"Kila, Montana",424
1600000US3040680,"Kilby Butte Colony, Montana",0
1600000US3040685,"King Arthur Park, Montana",1549
1600000US3040718,"King Ranch Colony, Montana",57
1600000US3040720,"Kingsbury Colony, Montana",96
1600000US3040725,"Kings Point, Montana",201
1600000US3041050,"Klein, Montana",163
1600000US3041725,"Kremlin, Montana",78
1600000US3041910,"Lake Mary Ronan, Montana",53
1600000US3041950,"Lakeside, Montana",2705
1600000US3042100,"Lakeview, Montana",15
1600000US3042250,"Lame Deer, Montana",1897
1600000US3042325,"Landusky, Montana",22
1600000US3042475,"Laredo, Montana",37
1600000US3042700,"Laurel, Montana",7222
1600000US3042850,"Lavina town, Montana",136
1600000US3043375,"Lewistown, Montana",5952
1600000US3043400,"Lewistown Heights, Montana",364
1600000US3043450,"Libby, Montana",2775
1600000US3043525,"Lima town, Montana",212
1600000US3043675,"Lincoln, Montana",998
1600000US3043710,"Lindisfarne, Montana",320
1600000US3043750,"Lindsay, Montana",12
1600000US3043830,"Little Bitterroot Lake, Montana",154
1600000US3043835,"Little Browning, Montana",218
1600000US3043975,"Livingston, Montana",8040
1600000US3044200,"Lockwood, Montana",7195
1600000US3044275,"Lodge Grass town, Montana",441
1600000US3044350,"Lodge Pole, Montana",294
1600000US3044500,"Logan, Montana",72
1600000US3044650,"Lolo, Montana",4399
1600000US3044800,"Loma, Montana",65
1600000US3044950,"Lonepine, Montana",177
1600000US3045179,"Loring Colony, Montana",48
1600000US3046150,"Luther, Montana",30
1600000US3046225,"McAllister, Montana",278
1600000US3047275,"Malmstrom AFB, Montana",4131
1600000US3047425,"Malta, Montana",1860
1600000US3047460,"Mammoth, Montana",4
1600000US3047575,"Manhattan town, Montana",2086
1600000US3047875,"Marion, Montana",1119
1600000US3048100,"Martin , Montana",461
1600000US3048175,"Martinsdale, Montana",43
1600000US3048190,"Martinsdale Colony, Montana",97
1600000US3048250,"Marysville, Montana",82
1600000US3048585,"Maverick Mountain, Montana",67
1600000US3048625,"Maxville, Montana",138
1600000US3048775,"Medicine Lake town, Montana",244
1600000US3049000,"Melstone town, Montana",126
1600000US3049418,"Midway Colony, Montana",100
1600000US3049525,"Miles , Montana",8354
1600000US3049600,"Milford Colony, Montana",2
1600000US3049750,"Miller Colony, Montana",9
1600000US3050200,"Missoula, Montana",73489
1600000US3050575,"Moccasin, Montana",23
1600000US3050950,"Monarch, Montana",26
1600000US3051175,"Montana , Montana",2918
1600000US3051475,"Montaqua, Montana",120
1600000US3051550,"Moore town, Montana",194
1600000US3052185,"Mountain View Colony, Montana",125
1600000US3052315,"Muddy, Montana",646
1600000US3052600,"Musselshell, Montana",59
1600000US3052900,"Nashua town, Montana",301
1600000US3053200,"Neihart town, Montana",43
1600000US3053476,"New Miami Colony, Montana",297
1600000US3053500,"New Rockport Colony, Montana",194
1600000US3053725,"Niarada, Montana",28
1600000US3053800,"Nibbe, Montana",71
1600000US3054475,"Norris, Montana",46
1600000US3054510,"North Browning, Montana",2653
1600000US3054684,"North Harlem Colony, Montana",26
1600000US3054925,"Noxon, Montana",255
1600000US3055075,"Nye, Montana",38
1600000US3055260,"Old Agency, Montana",81
1600000US3055450,"Olney, Montana",186
1600000US3055525,"Opheim town, Montana",75
1600000US3055675,"Orchard Homes, Montana",5377
1600000US3056050,"Outlook town, Montana",84
1600000US3056125,"Ovando, Montana",83
1600000US3056350,"Pablo, Montana",2138
1600000US3056425,"Paradise, Montana",166
1600000US3056575,"Park , Montana",1023
1600000US3056650,"Parker School, Montana",388
1600000US3056800,"Peerless, Montana",23
1600000US3056875,"Pendroy, Montana",25
1600000US3057175,"Philipsburg town, Montana",841
1600000US3057475,"Piltzville, Montana",372
1600000US3057550,"Pine Creek, Montana",80
1600000US3057700,"Pinesdale town, Montana",805
1600000US3057775,"Pinnacle, Montana",45
1600000US3057950,"Pioneer Junction, Montana",902
1600000US3058150,"Plains town, Montana",1106
1600000US3058310,"Pleasant Valley Colony, Montana",130
1600000US3058375,"Plentywood, Montana",1669
1600000US3058450,"Plevna town, Montana",179
1600000US3058675,"Polebridge, Montana",14
1600000US3058750,"Polson, Montana",5148
1600000US3058825,"Pompeys Pillar, Montana",51
1600000US3058834,"Pondera Colony, Montana",113
1600000US3058840,"Ponderosa Pines, Montana",665
1600000US3058900,"Pony, Montana",127
1600000US3058975,"Poplar, Montana",758
1600000US3059350,"Potomac, Montana",26
1600000US3059500,"Power, Montana",177
1600000US3059650,"Prairie Elk Colony, Montana",0
1600000US3059725,"Pray, Montana",790
1600000US3059950,"Pryor, Montana",637
1600000US3060400,"Racetrack, Montana",42
1600000US3060450,"Rader Creek, Montana",341
1600000US3060475,"Radersburg, Montana",61
1600000US3060850,"Rapelje, Montana",88
1600000US3061075,"Ravalli, Montana",85
1600000US3061300,"Raynesford, Montana",31
1600000US3061525,"Red Lodge, Montana",2257
1600000US3061675,"Redstone, Montana",13
1600000US3061900,"Reed Point, Montana",177
1600000US3062125,"Reserve, Montana",33
1600000US3062200,"Rexford town, Montana",78
1600000US3062230,"Rhodes, Montana",146
1600000US3062245,"Riceville, Montana",36
1600000US3062275,"Richey town, Montana",164
1600000US3062650,"Rimini, Montana",51
1600000US3062825,"Rimrock Colony, Montana",105
1600000US3063042,"Riverbend, Montana",455
1600000US3063266,"Riverview Colony, Montana",100
1600000US3063400,"Roberts, Montana",304
1600000US3063590,"Rockport Colony, Montana",0
1600000US3063700,"Rockvale, Montana",193
1600000US3063900,"Rocky Boy's Agency, Montana",404
1600000US3063928,"Rocky Boy West, Montana",1042
1600000US3063940,"Rocky Point, Montana",111
1600000US3064075,"Rollins, Montana",192
